"","log_depth","SST","SBT","SBS","SST_seasonality","SBT_seasonality","SBS_seasonality","mixed_layer","ice_days"
"1690",4.00798584493106,1.7263662,1.7886274,34.210922,0.742710393635477,0.941740585921272,0.106699681611821,11.520519,199
"1691",4.33967594625462,0.45483285,-0.54666483,34.436687,2.00018829158563,0.157314142786262,0.11654380012073,14.222799,221
"1692",4.38255187171275,0.8911714,-0.011801085,34.465427,1.7732294363149,0.122209356774108,0.141875169925787,16.386166,191
"1693",4.87063671039041,1.036298,-0.016250102,34.766006,1.76062403788513,0.169921330437525,0.0471817383151363,22.002377,176
"1694",4.36707306019515,1.3425066,0.26992965,34.52499,1.12798274280094,0.329467154424235,0.236518606642615,20.243954,156
"1695",4.80359283831187,1.6992321,0.60791963,34.874893,1.12692081858274,0.203116493418206,0.0418746194162937,17.419127,162
"1696",5.42365027450291,2.8048697,0.7822763,34.999012,1.07693459463382,0.212442990482079,0.0129947021194344,20.580395,89
"1697",3.89891778594332,3.174379,1.1684171,34.421265,0.720058931970972,0.591576455899377,0.0879567625042647,23.656708,118
"1698",5.05828315529235,3.183486,1.6766971,34.90154,1.82268029971417,0.2674914700329,0.0232150462835386,28.133898,0
"1699",6.01364732978177,6.632509,3.7659748,35.09645,0.926134939478823,0.0792051732158875,0.00140961566816649,28.068798,0
"1700",6.06235395237062,6.9833927,4.369664,35.101593,0.93296532965084,0.0448844068780204,0.00286966871578241,33.487526,0
"1701",5.68481206896753,9.390011,5.556965,35.01181,0.774044518485802,0.251618499925752,0.0240272744419108,14.936182,0
"1702",5.4211771381897,9.593371,5.4731617,34.81636,0.843264223799739,0.228271162002347,0.0311583173995797,15.496767,0
"1703",5.55051174644682,9.228292,4.879895,34.85743,0.880762222398894,0.172614296630387,0.0492487717141112,14.40631,0
"1704",5.87098153855296,8.803642,4.7907424,34.935963,0.914977026571943,0.0469278449217156,0.030068219989329,15.333593,0
"1705",5.67210317608394,8.468727,4.6426334,34.85629,0.861416601322243,0.0411369322709493,0.0152892106356045,30.89124,0
"1706",5.50348002619761,7.977063,4.5817785,34.853745,0.850816548777246,0.0577226802031988,0.0156996120735749,29.865639,0
"1707",5.38715262924646,7.0195756,4.032565,34.78591,0.727098550596197,0.131125550119796,0.0125234998045433,36.58091,0
"1708",5.59695377062599,5.2762337,2.624594,35.027496,0.860062445561621,0.475106884579355,0.00723078385558198,27.014208,0
"1709",5.49945728372664,6.7279267,4.2595706,34.919403,0.613368719438537,0.200102670178581,0.0113542800361538,32.91878,0
"1710",5.6659677592913,7.139819,4.483126,34.94223,0.687895654872094,0.043771859330671,0.0140842692111493,35.10372,0
"1711",5.82530045264965,7.72741,4.4452033,34.99416,0.759904659456742,0.0486957166668252,0.00807610224927421,31.544598,0
"1712",5.62880063361077,8.43635,4.791642,35.008198,0.94744755048233,0.0588641073732313,0.0222084228573695,17.987114,0
"1713",5.78785367244087,7.982506,4.8268356,35.03848,0.9398157319272,0.0746734990984636,0.0121882932981455,9.784877,0
"1714",5.57122984098606,8.389692,5.1336284,34.974617,1.06845180560626,0.0847807733529636,0.0436846102591395,12.596189,0
"1715",5.56856100704013,7.84014,4.883685,35.079132,0.98364983048172,0.115500249243404,0.0125739206485202,9.154449,0
"1716",5.64664413120308,7.442214,4.677049,35.09411,0.901995400836986,0.121410728506318,0.00187293425762822,10.571876,0
"1717",5.64975998571875,7.43447,4.585891,35.049393,0.688307081846605,0.0843401002321587,0.012567160659015,25.196043,0
"1718",5.60867378455146,6.4994445,4.282263,35.029217,0.620339415587059,0.189501789251197,0.0117316271539089,24.333405,0
"1719",5.61089001979807,6.4516134,3.8988004,35.01341,0.662048665565953,0.197630932103947,0.00813029059499766,12.732581,0
"1720",5.67242492563921,4.4996843,0.7081978,35.002037,0.757392004124792,0.120356696408783,0.00190119492349515,18.770687,0
"1721",5.43732515505542,4.5964284,2.4452288,35.04218,0.720639360943511,0.126981943851902,0.0116632608686552,20.77547,0
"1722",5.4574839456932,6.193756,3.8727095,35.047287,0.755010175107582,0.104414637599092,0.00460130103450182,13.463969,0
"1723",5.75480585762094,7.2456727,4.498574,35.107407,0.796002245995553,0.0778439223157149,0.00403707317351169,26.045624,0
"1724",5.82625340863031,7.683757,4.9615293,35.115402,0.915338812225001,0.168747720007264,0.0119099005109601,17.398884,0
"1725",6.05570732139176,7.2745175,4.36152,35.11273,0.874166038253014,0.14620096835652,0.00322906790944167,22.970585,0
"1726",5.93822198571226,7.218837,4.58549,35.117256,0.822298324069649,0.100394740004187,0.00405066199698651,28.886133,0
"1727",5.92006317035655,6.655874,4.1487474,35.104702,0.715210619974024,0.179493087344557,0.00839726981528495,22.606628,0
"1728",5.68417707190998,5.9356165,4.0718946,35.08269,0.703498972689126,0.0882649448564732,0.00713510629971744,16.6987,0
"1729",5.58383797972884,5.7408237,3.8381493,35.049633,0.740744830208269,0.13712758769628,0.00732190891026244,12.475165,0
"1730",5.51684082163492,4.5015287,1.7403276,35.02504,0.77695381641437,0.615633814831774,0.0105633052915566,12.309635,0
"1731",5.48063521500178,3.9377525,0.7743544,34.995712,0.766999978189131,0.23901013067618,0.0113472341931294,16.983212,0
"1732",5.72441449647173,4.166019,0.3473648,34.990295,0.63708475571559,0.0562308882452948,0.0030599940547763,18.170197,0
"1733",5.49272319684124,4.4161644,2.2634325,35.03976,0.9408952028838,0.255196348840593,0.00916265682538283,24.926683,0
"1734",5.47101938693697,3.6623013,1.0406128,35.00857,0.853357336801721,0.200546984674543,0.00500387951656697,23.713661,0
"1735",5.39598086603126,3.003739,0.7743589,34.995773,0.927129761389195,0.216939409695797,0.00502913974842358,21.24168,0
"1736",5.02379328019882,2.826824,-0.6234782,34.912502,0.918101419157142,0.254334918401568,0.0131748400158006,19.346514,0
"1737",5.26734514089407,3.1043415,-0.437002,34.92091,0.762816526321376,0.134762746143491,0.00778667747982865,19.700634,0
"1738",5.29104342546643,2.992379,-0.13377187,34.934654,0.897660015653176,0.206026557457888,0.0149489996915295,18.138117,0
"1739",5.19408266137215,2.5865967,0.5993618,34.993084,1.05901253544198,0.188370419667697,0.00929295388911329,16.660788,0
"1740",5.09044905248598,2.9901578,0.75919986,34.997204,1.07334692935289,0.300057932852831,0.0106717067086515,17.435736,0
"1741",5.32333558465976,3.155271,2.0763185,35.047794,1.09931808742576,0.203869982126973,0.0110098022540247,15.685559,0
"1742",5.31231528692681,2.649968,1.604087,35.030396,1.00426995382149,0.137317854337141,0.00426394751917169,15.525972,0
"1743",5.63869802674995,2.7381928,0.22471236,34.970028,1.01443131590138,0.152701835423225,0.0126936962570179,21.181782,0
"1744",5.69896743426599,2.5873785,-0.29453266,34.942703,0.93961428650022,0.148942699738101,0.0137900742441173,20.856659,0
"1745",5.64092407022068,2.2911534,-0.32400244,34.939545,0.923071612112329,0.161285331326242,0.0160021639078221,16.399578,0
"1746",5.3712146060607,1.7425259,1.1986507,34.997955,1.0009658136802,0.180173621937536,0.00826137918450049,14.57635,0
"1747",5.43432671151122,1.7712522,1.3755734,34.999187,0.979201574867709,0.169638803939406,0.0134294244600346,13.185269,2
"1748",4.88578670610909,1.6154526,-0.028475754,34.75371,1.0968259519106,0.100863033612439,0.00955596763785953,12.621607,150
"1749",5.51263411601392,1.9967022,1.6312513,35.00806,1.05770968943228,0.11087110396821,0.00685858568852189,13.427134,22
"1750",5.23286023695221,9.395874,6.2549734,34.987778,0.850747019994793,0.256042378303849,0.0315753464712998,11.014723,0
"1751",5.23302325335601,9.13536,6.2181225,35.058624,0.957674575784361,0.26911213879266,0.0271283405423075,7.188374,0
"1752",5.95971112620161,8.595342,5.3243127,35.105698,0.980847557144892,0.0689724146242543,0.0109518211021187,8.714121,0
"1753",5.73521314844801,8.646489,5.52487,35.153015,0.850005484591101,0.225976036252411,0.0147177109323237,6.8111095,0
"1754",5.40372215122597,8.85619,6.5850577,35.151157,0.855674985610285,0.130234306681306,0.00951573029823836,23.830177,0
"1755",5.72833719156054,8.569459,5.8722334,35.170628,0.798998649770332,0.163783696902746,0.0088723772122494,20.054157,0
"1756",5.83943237998051,8.202774,5.1292696,35.12273,0.874959031054571,0.104476235415487,0.0105987234788117,17.580105,0
"1757",5.68439147862825,8.316983,5.218118,35.10298,0.979963231386439,0.119633422907279,0.0194612764268423,20.281794,0
"1758",5.55183620222551,8.0301,5.0947146,35.08791,0.972223274823003,0.179217643756226,0.0186741967947915,17.676033,0
"1759",5.95232863035938,7.6450896,5.0291657,35.132812,0.975741121953567,0.201262047757309,0.00726762685741097,17.240803,0
"1760",5.98006089694773,7.723804,5.1071835,35.146263,0.890541262436399,0.105209366125683,0.00416223967633598,18.041996,0
"1761",5.97483504013642,7.6906414,4.9723644,35.1432,0.920193721850782,0.286058910620315,0.00753083886575593,16.745247,0
"1762",5.88741067741638,7.809775,5.770869,35.165085,0.739766321062584,0.0636248717482805,0.00508744292047238,16.722939,0
"1763",6.07077296987571,7.281786,3.8591092,35.110218,0.805736926686806,0.354999058701152,0.0104652172705509,17.387041,0
"1764",6.11924345713487,7.187677,3.7522671,35.101482,0.866292855728471,0.130110339877045,0.00388261905942743,18.421253,0
"1765",6.07871098396888,7.173473,3.6239715,35.098156,0.894673459262024,0.0460027373418784,0.00174517988126303,21.592022,0
"1766",6.02500794882229,6.932478,3.9552426,35.109688,0.838685813329661,0.183511776552974,0.00690790165787366,24.05127,0
"1767",6.09572985074001,6.150202,3.4353943,35.09082,0.862577067766805,0.111841683473723,0.00310011409689359,23.098904,0
"1768",6.01865087706729,6.5331016,3.9986022,35.107758,0.814201251706588,0.095009779473344,0.00393518235785326,27.812668,0
"1769",5.94024577625927,6.150592,4.180957,35.109356,0.739618557881082,0.108974274881521,0.00337098216919031,29.979605,0
"1770",5.77622591939534,5.6790824,3.8219416,35.089848,0.836321300819219,0.0934512761791904,0.00709223131959619,30.425604,0
"1771",5.45345193362802,4.7429256,2.8408873,35.055748,0.926069991702926,0.366712640020477,0.0131292259233144,29.734625,0
"1772",5.19574396328157,3.5024667,2.0586205,35.042824,0.910848379110355,0.331992871034471,0.00952946172677573,25.390745,0
"1773",5.89201339781188,5.4777594,2.9108248,35.065628,0.801694255909457,0.0778544654075147,0.00624549160468119,34.937756,0
"1774",5.90178543305183,5.375954,3.133258,35.07277,0.84031942210128,0.193639482173583,0.00531346962086433,30.483402,0
"1775",5.69062597285889,5.3951087,3.3393347,35.084885,0.968486084347562,0.159879821707966,0.00459619876796774,22.128832,0
"1776",5.16297593679421,4.346413,2.338819,34.990685,1.13557872474668,0.189279800690462,0.0173803123601019,19.870955,0
"1777",4.81060921304781,2.623314,0.30336213,34.752052,1.08405733759975,0.34311412144978,0.0333768640485106,13.138742,13
"1778",5.22340193771967,3.2664309,2.6168575,35.02198,1.14119478151244,0.198817152374837,0.0204328229420964,21.917181,0
"1779",5.65630249681769,4.592428,2.9650962,35.084175,1.03569902146784,0.225362443427935,0.00589060920512099,27.869776,0
"1780",5.86048005124381,4.3351965,2.9225795,35.066483,0.895192313527061,0.0905716256820306,0.00124541208624825,23.711575,0
"1781",5.60386637051574,4.0185466,3.182982,35.070824,0.994161006355848,0.156895606852928,0.00260425592852045,20.980074,0
"1782",5.72987962887131,3.6542454,2.1893446,35.055748,1.0012052698576,0.228133651483177,0.00870268000214049,15.150096,0
"1783",5.75980830291873,3.4769468,2.66009,35.068214,1.08015720453484,0.179759519983799,0.00356281379246893,14.152719,0
"1784",5.43370741829504,2.3363848,2.7625077,35.06887,1.21643688240594,0.18487895374365,0.00330596878656968,11.3261595,0
"1785",4.72035651979721,1.5344697,0.61517495,34.791435,1.2266069086042,0.166419899854575,0.0318311623761718,9.477047,63
"1786",4.29000188443049,1.3960603,0.020490788,34.06294,1.08718594013462,0.174878228193807,0.228628985380097,11.220351,129
"1787",4.91121046070336,1.336519,1.092431,34.79147,1.23946101217601,0.107962322259558,0.0465477051129573,9.764885,85
"1788",5.58120326823873,1.8791516,2.3501983,35.05472,1.20151640258948,0.1382471679611,0.00330464223068249,8.941603,0
"1789",5.14207493386369,1.5810119,0.83457243,34.92375,1.17481572777863,0.146251132215948,0.00944578941705871,11.969614,125
"1790",5.40268287735267,1.399686,2.2812843,35.050476,1.28060730975634,0.105335424923361,0.00440881576921302,7.0130825,31
"1791",4.8903713836132,1.2675929,0.5416111,34.811565,1.34625170751558,0.245764220780195,0.0602767219268906,10.25218,147
"1792",5.09480467532789,0.8622244,0.40533978,34.668503,1.39498945699408,0.22041027159999,0.086012941082423,16.335188,184
"1793",5.32698742445875,1.1103175,1.7123512,34.961052,1.39128991864665,0.166446085841943,0.0147100752430275,22.937996,157
"1794",5.19160883160923,1.3419051,0.44841316,34.782402,1.20449922922527,0.0807160840361004,0.00947381699389606,18.431011,173
"1795",5.35449966525369,1.3946574,-0.07124693,34.889412,1.29772262334684,0.0660132670897426,0.00435124795873284,18.40357,163
"1796",5.45107634984334,1.3273758,0.47310916,34.863243,1.27847171004511,0.191229433607492,0.0116757021073816,16.852814,179
"1797",5.21318460567182,0.77451307,0.34451085,34.478695,1.49016259670013,0.114604059170296,0.058578653526379,15.830209,216
"1798",5.50887601918098,0.46041834,0.5893424,34.896183,1.33981090815887,0.0936498534465022,0.00915126010935638,17.313799,217
"1799",5.48162302229107,0.7657284,0.8092535,34.925312,1.33425390533542,0.0751310485223963,0.0122969101456988,15.114152,201
"1800",4.81525556932236,0.72354674,-0.05055083,34.64533,1.2901195053646,0.0674952731489597,0.0137661233862696,15.011675,195
"1801",5.25908681334634,-0.12632538,0.30904755,34.47214,1.53320885615925,0.0674200452265937,0.0346482870965046,25.866926,218
"1802",5.61350139437167,-0.38122922,0.9695102,34.770645,1.40493857103153,0.0623287777448095,0.0316287853749052,19.551434,228
"1803",4.9787159145498,4.584118,3.4548497,35.058716,0.965644810231346,0.359191918769849,0.0199893105326649,10.720112,3
"1804",4.88809463387091,3.3687935,3.5785775,35.052216,1.20909624244464,0.653380304257444,0.039586637464362,8.970894,1
"1805",4.22697585195887,3.4564595,2.1944695,34.692577,1.09080448182371,0.346268250208175,0.278218915511939,7.701275,144
"1806",4.89996008786442,3.5689797,1.7810656,34.94851,1.34899698590903,0.761328977952128,0.0367159459341829,6.0504913,30
"1807",6.55853490910612,4.8858414,1.1414956,35.008423,1.01239104432638,0.264777480015751,0.0248760239496699,16.782944,0
"1808",4.50403528538592,4.401924,2.666866,34.935253,1.61193570241162,0.732797784132823,0.0408317035411925,8.508595,39
"1809",6.87940508308162,4.410399,0.18918383,35.000504,1.08147706965316,0.123376666005518,0.017404225939431,8.919979,0
"1810",4.96649704298163,5.086174,0.97171074,34.808167,2.19808385747859,0.203075424073352,0.0332534208381351,3.705945,85
"1811",6.04703701650261,2.5785613,1.628629,34.975624,0.879164340829234,0.732154266106859,0.0409739253151663,7.482502,0
"1812",4.92758457243696,2.4481678,1.0421984,34.809906,1.20389702513449,0.760529168410844,0.0676165635796116,9.498507,57
"1813",5.30293598429368,-0.35579792,0.5266645,34.865036,1.05520995326542,0.43239604433556,0.0475308841524515,10.17512,61
